Starting training...
{'loss': 0.4442, 'learning_rate': 4.895500106632545e-05, 'epoch': 0.06}
{'loss': 0.0778, 'learning_rate': 7.263428571428573e-06, 'epoch': 0.64}
{'loss': 0.1014, 'learning_rate': 7.206285714285715e-06, 'epoch': 0.64}
{'loss': 0.1011, 'learning_rate': 7.149142857142858e-06, 'epoch': 0.64}
{'loss': 0.0958, 'learning_rate': 7.092000000000001e-06, 'epoch': 0.65}
{'loss': 0.1117, 'learning_rate': 7.034857142857143e-06, 'epoch': 0.65}
{'loss': 0.0979, 'learning_rate': 6.977714285714287e-06, 'epoch': 0.65}
{'loss': 0.0811, 'learning_rate': 6.920571428571428e-06, 'epoch': 0.65}
{'loss': 0.1018, 'learning_rate': 6.863428571428572e-06, 'epoch': 0.66}
{'loss': 0.1114, 'learning_rate': 6.806285714285715e-06, 'epoch': 0.66}
{'loss': 0.0818, 'learning_rate': 6.7491428571428574e-06, 'epoch': 0.66}
{'loss': 0.1144, 'learning_rate': 6.692571428571429e-06, 'epoch': 0.67}
{'loss': 0.0943, 'learning_rate': 6.635428571428571e-06, 'epoch': 0.67}
{'loss': 0.0766, 'learning_rate': 6.578285714285715e-06, 'epoch': 0.67}
{'loss': 0.0853, 'learning_rate': 6.521142857142858e-06, 'epoch': 0.67}
{'loss': 0.0827, 'learning_rate': 6.464e-06, 'epoch': 0.68}
{'loss': 0.0966, 'learning_rate': 6.406857142857143e-06, 'epoch': 0.68}
{'loss': 0.1102, 'learning_rate': 6.3497142857142855e-06, 'epoch': 0.68}
{'loss': 0.1171, 'learning_rate': 6.292571428571429e-06, 'epoch': 0.69}
{'loss': 0.0699, 'learning_rate': 6.2354285714285724e-06, 'epoch': 0.69}
{'loss': 0.0978, 'learning_rate': 6.178285714285715e-06, 'epoch': 0.69}
{'loss': 0.0946, 'learning_rate': 6.121142857142858e-06, 'epoch': 0.69}
{'loss': 0.0838, 'learning_rate': 6.064000000000001e-06, 'epoch': 0.7}
{'loss': 0.1087, 'learning_rate': 6.006857142857143e-06, 'epoch': 0.7}
{'loss': 0.0971, 'learning_rate': 5.949714285714287e-06, 'epoch': 0.7}
{'loss': 0.0963, 'learning_rate': 5.892571428571429e-06, 'epoch': 0.71}
{'loss': 0.0767, 'learning_rate': 5.835428571428572e-06, 'epoch': 0.71}
{'loss': 0.1288, 'learning_rate': 5.778285714285715e-06, 'epoch': 0.71}
{'loss': 0.1146, 'learning_rate': 5.721142857142857e-06, 'epoch': 0.71}
{'loss': 0.0887, 'learning_rate': 5.664e-06, 'epoch': 0.72}
{'loss': 0.0933, 'learning_rate': 5.6068571428571425e-06, 'epoch': 0.72}
{'loss': 0.1065, 'learning_rate': 5.550285714285715e-06, 'epoch': 0.72}
{'loss': 0.1017, 'learning_rate': 5.493142857142858e-06, 'epoch': 0.73}
{'loss': 0.1079, 'learning_rate': 5.436e-06, 'epoch': 0.73}
{'loss': 0.0839, 'learning_rate': 5.378857142857143e-06, 'epoch': 0.73}
{'loss': 0.0892, 'learning_rate': 5.321714285714285e-06, 'epoch': 0.73}
{'loss': 0.0771, 'learning_rate': 5.264571428571429e-06, 'epoch': 0.74}
{'loss': 0.0953, 'learning_rate': 5.207428571428572e-06, 'epoch': 0.74}
{'loss': 0.0865, 'learning_rate': 5.1502857142857145e-06, 'epoch': 0.74}
{'loss': 0.092, 'learning_rate': 5.0931428571428575e-06, 'epoch': 0.75}
{'loss': 0.1022, 'learning_rate': 5.0360000000000006e-06, 'epoch': 0.75}
{'loss': 0.0964, 'learning_rate': 4.978857142857143e-06, 'epoch': 0.75}
{'loss': 0.0901, 'learning_rate': 4.921714285714287e-06, 'epoch': 0.75}
{'loss': 0.091, 'learning_rate': 4.864571428571429e-06, 'epoch': 0.76}
{'loss': 0.0925, 'learning_rate': 4.807428571428572e-06, 'epoch': 0.76}
{'loss': 0.0783, 'learning_rate': 4.750285714285714e-06, 'epoch': 0.76}
{'loss': 0.1018, 'learning_rate': 4.693142857142858e-06, 'epoch': 0.77}
{'loss': 0.0752, 'learning_rate': 4.636e-06, 'epoch': 0.77}
{'loss': 0.0902, 'learning_rate': 4.578857142857143e-06, 'epoch': 0.77}
{'loss': 0.0863, 'learning_rate': 4.521714285714286e-06, 'epoch': 0.77}
{'loss': 0.1064, 'learning_rate': 4.4645714285714284e-06, 'epoch': 0.78}
{'loss': 0.0912, 'learning_rate': 4.407428571428572e-06, 'epoch': 0.78}
{'loss': 0.1093, 'learning_rate': 4.3502857142857145e-06, 'epoch': 0.78}
{'loss': 0.0699, 'learning_rate': 4.293714285714286e-06, 'epoch': 0.79}
{'loss': 0.0946, 'learning_rate': 4.236571428571429e-06, 'epoch': 0.79}
{'loss': 0.1046, 'learning_rate': 4.179428571428571e-06, 'epoch': 0.79}
{'loss': 0.084, 'learning_rate': 4.122285714285715e-06, 'epoch': 0.79}
{'loss': 0.0919, 'learning_rate': 4.065142857142857e-06, 'epoch': 0.8}
{'loss': 0.0931, 'learning_rate': 4.008e-06, 'epoch': 0.8}
{'loss': 0.0965, 'learning_rate': 3.950857142857143e-06, 'epoch': 0.8}
{'loss': 0.1109, 'learning_rate': 3.8937142857142865e-06, 'epoch': 0.81}
{'loss': 0.0925, 'learning_rate': 3.836571428571429e-06, 'epoch': 0.81}
{'loss': 0.0802, 'learning_rate': 3.7794285714285717e-06, 'epoch': 0.81}
{'loss': 0.0842, 'learning_rate': 3.7222857142857144e-06, 'epoch': 0.81}
{'loss': 0.0926, 'learning_rate': 3.665142857142858e-06, 'epoch': 0.82}
{'loss': 0.0896, 'learning_rate': 3.6080000000000004e-06, 'epoch': 0.82}
{'loss': 0.0895, 'learning_rate': 3.550857142857143e-06, 'epoch': 0.82}
{'loss': 0.0844, 'learning_rate': 3.4937142857142857e-06, 'epoch': 0.83}
{'loss': 0.104, 'learning_rate': 3.436571428571429e-06, 'epoch': 0.83}
{'loss': 0.1069, 'learning_rate': 3.3794285714285718e-06, 'epoch': 0.83}
{'loss': 0.1064, 'learning_rate': 3.3222857142857144e-06, 'epoch': 0.83}
{'loss': 0.0944, 'learning_rate': 3.2651428571428574e-06, 'epoch': 0.84}
{'loss': 0.0584, 'learning_rate': 3.208e-06, 'epoch': 0.84}
{'loss': 0.1095, 'learning_rate': 3.150857142857143e-06, 'epoch': 0.84}
{'loss': 0.0892, 'learning_rate': 3.093714285714286e-06, 'epoch': 0.85}
{'loss': 0.0795, 'learning_rate': 3.0371428571428572e-06, 'epoch': 0.85}
{'loss': 0.0744, 'learning_rate': 2.9800000000000003e-06, 'epoch': 0.85}
{'loss': 0.0907, 'learning_rate': 2.922857142857143e-06, 'epoch': 0.85}
{'loss': 0.1001, 'learning_rate': 2.865714285714286e-06, 'epoch': 0.86}
{'loss': 0.0872, 'learning_rate': 2.808571428571429e-06, 'epoch': 0.86}
{'loss': 0.1024, 'learning_rate': 2.7514285714285716e-06, 'epoch': 0.86}
{'loss': 0.0849, 'learning_rate': 2.694285714285714e-06, 'epoch': 0.87}
{'loss': 0.0735, 'learning_rate': 2.6371428571428577e-06, 'epoch': 0.87}
{'loss': 0.0779, 'learning_rate': 2.5800000000000003e-06, 'epoch': 0.87}
{'loss': 0.1138, 'learning_rate': 2.522857142857143e-06, 'epoch': 0.87}
{'loss': 0.085, 'learning_rate': 2.465714285714286e-06, 'epoch': 0.88}
{'loss': 0.0841, 'learning_rate': 2.4085714285714286e-06, 'epoch': 0.88}
{'loss': 0.0795, 'learning_rate': 2.3514285714285716e-06, 'epoch': 0.88}
{'loss': 0.0986, 'learning_rate': 2.2942857142857146e-06, 'epoch': 0.89}
{'loss': 0.0877, 'learning_rate': 2.2371428571428573e-06, 'epoch': 0.89}
{'loss': 0.0826, 'learning_rate': 2.1800000000000003e-06, 'epoch': 0.89}
{'loss': 0.1117, 'learning_rate': 2.122857142857143e-06, 'epoch': 0.89}
{'loss': 0.0766, 'learning_rate': 2.065714285714286e-06, 'epoch': 0.9}
{'loss': 0.0912, 'learning_rate': 2.0085714285714286e-06, 'epoch': 0.9}
{'loss': 0.0814, 'learning_rate': 1.9514285714285716e-06, 'epoch': 0.9}
{'loss': 0.0831, 'learning_rate': 1.8942857142857142e-06, 'epoch': 0.91}
{'loss': 0.1001, 'learning_rate': 1.8371428571428573e-06, 'epoch': 0.91}
{'loss': 0.0811, 'learning_rate': 1.7800000000000001e-06, 'epoch': 0.91}
{'loss': 0.0962, 'learning_rate': 1.7234285714285714e-06, 'epoch': 0.91}
{'loss': 0.0975, 'learning_rate': 1.6662857142857145e-06, 'epoch': 0.92}
{'loss': 0.0906, 'learning_rate': 1.609142857142857e-06, 'epoch': 0.92}
{'loss': 0.0753, 'learning_rate': 1.5520000000000001e-06, 'epoch': 0.92}
{'loss': 0.1056, 'learning_rate': 1.494857142857143e-06, 'epoch': 0.93}
{'loss': 0.0901, 'learning_rate': 1.4377142857142858e-06, 'epoch': 0.93}
{'loss': 0.086, 'learning_rate': 1.3805714285714286e-06, 'epoch': 0.93}
{'loss': 0.0987, 'learning_rate': 1.3234285714285717e-06, 'epoch': 0.93}
{'loss': 0.066, 'learning_rate': 1.2662857142857143e-06, 'epoch': 0.94}
{'loss': 0.0848, 'learning_rate': 1.2091428571428571e-06, 'epoch': 0.94}
{'loss': 0.0749, 'learning_rate': 1.1520000000000002e-06, 'epoch': 0.94}
{'loss': 0.0754, 'learning_rate': 1.094857142857143e-06, 'epoch': 0.95}
{'loss': 0.1053, 'learning_rate': 1.0377142857142858e-06, 'epoch': 0.95}
{'loss': 0.0922, 'learning_rate': 9.805714285714286e-07, 'epoch': 0.95}
{'loss': 0.0784, 'learning_rate': 9.234285714285715e-07, 'epoch': 0.95}
{'loss': 0.0726, 'learning_rate': 8.662857142857144e-07, 'epoch': 0.96}
{'loss': 0.0885, 'learning_rate': 8.091428571428572e-07, 'epoch': 0.96}
{'loss': 0.0976, 'learning_rate': 7.520000000000001e-07, 'epoch': 0.96}
{'loss': 0.0687, 'learning_rate': 6.94857142857143e-07, 'epoch': 0.97}
{'loss': 0.0847, 'learning_rate': 6.377142857142858e-07, 'epoch': 0.97}
{'loss': 0.0979, 'learning_rate': 5.805714285714287e-07, 'epoch': 0.97}
{'loss': 0.1056, 'learning_rate': 5.240000000000001e-07, 'epoch': 0.97}
{'loss': 0.0739, 'learning_rate': 4.668571428571429e-07, 'epoch': 0.98}
{'loss': 0.0822, 'learning_rate': 4.097142857142857e-07, 'epoch': 0.98}
{'loss': 0.0881, 'learning_rate': 3.525714285714286e-07, 'epoch': 0.98}
{'loss': 0.1033, 'learning_rate': 2.9542857142857146e-07, 'epoch': 0.99}
{'loss': 0.0859, 'learning_rate': 2.382857142857143e-07, 'epoch': 0.99}
{'loss': 0.0742, 'learning_rate': 1.8114285714285717e-07, 'epoch': 0.99}
{'loss': 0.0778, 'learning_rate': 1.24e-07, 'epoch': 0.99}
{'loss': 0.0807, 'learning_rate': 6.685714285714285e-08, 'epoch': 1.0}
{'loss': 0.1094, 'learning_rate': 9.714285714285715e-09, 'epoch': 1.0}
{'eval_loss': 0.0843522921204567, 'eval_accuracy': 0.9745, 'eval_f1': 0.9744999995585181, 'eval_runtime': 154.1413, 'eval_samples_per_second': 246.527, 'eval_steps_per_second': 15.408, 'epoch': 1.0}
{'train_runtime': 2400.0405, 'train_samples_per_second': 233.329, 'train_steps_per_second': 14.583, 'train_loss': 0.11021212876183646, 'epoch': 1.0}
Training from scratch finished. Training time: 2400.10 seconds.
Evaluating the model trained from scratch on Yelp test set...
Accuracy on Yelp (from scratch): 0.9745
F1-score on Yelp (from scratch): 0.9745
Inference time (Yelp batch, from scratch): 0.36 ms/example
GPU memory consumption (approx.): 5.26 GB

Results table for Yelp training from scratch:
| Model                       | Accuracy (Yelp) | F1-score (Yelp) | Inference Time (ms) | Memory (GB) | Training Time (s) |
|-----------------------------|-----------------|-----------------|---------------------|-------------|-------------------|
| DistilBERT (Yelp Scratch) | 0.9745          | 0.9745          | 0.36          | 5.26       | 2400.10      |
